date,volume,open,close,high,low,symbol,ratio,ratio_adj,split_factor,volume_adj,open_adj,close_adj,high_adj,low_adj,dollar_volume
2009-05-18,3352055.0,394.73,396.84,397.31,385.4,GOOG,,,0.5,1676027.5,789.46,793.68,794.62,770.8,1330229506.1999998
2009-05-19,2837723.0,396.1,398.88,401.64,393.0,GOOG,,,0.5,1418861.5,792.2,797.76,803.28,786.0,1131910950.24
2009-05-20,2284191.0,402.09,397.18,405.67,395.0,GOOG,,,0.5,1142095.5,804.18,794.36,811.34,790.0,907234981.38
2009-05-21,2720300.0,396.3,396.5,402.84,393.837,GOOG,,,0.5,1360150.0,792.6,793.0,805.68,787.674,1078598950.0
2009-05-22,1718843.0,396.66,393.5,398.65,392.0005,GOOG,,,0.5,859421.5,793.32,787.0,797.3,784.001,676364720.5
2009-05-26,3104776.0,391.9495,404.36,405.0,390.0,GOOG,,,0.5,1552388.0,783.899,808.72,810.0,780.0,1255447223.3600001
2009-05-27,3035892.0,405.64,405.56,411.8585,404.81,GOOG,,,0.5,1517946.0,811.28,811.12,823.717,809.62,1231236359.52
2009-05-28,2668993.0,408.68,410.4,411.62,404.61,GOOG,,,0.5,1334496.5,817.36,820.8,823.24,809.22,1095354727.2
2009-05-29,2649405.0,412.11,417.23,417.2329,410.7,GOOG,,,0.5,1324702.5,824.22,834.46,834.4658,821.4,1105411248.15
2009-06-01,3323431.0,418.73,426.56,429.6,418.53,GOOG,,,0.5,1661715.5,837.46,853.12,859.2,837.06,1417642727.36
2009-06-02,2626012.0,426.25,428.4,429.96,423.4,GOOG,,,0.5,1313006.0,852.5,856.8,859.92,846.8,1124983540.8
2009-06-03,3535593.0,426.0,431.65,432.463,424.0,GOOG,,,0.5,1767796.5,852.0,863.3,864.926,848.0,1526138718.4499998
2009-06-04,3639434.0,435.3,440.28,441.24,434.5,GOOG,,,0.5,1819717.0,870.6,880.56,882.48,869.0,1602370001.52
2009-06-05,3681002.0,445.07,444.32,447.34,439.46,GOOG,,,0.5,1840501.0,890.14,888.64,894.68,878.92,1635542808.6399999
2009-06-08,3098931.0,439.5,438.77,440.92,434.12,GOOG,,,0.5,1549465.5,879.0,877.54,881.84,868.24,1359717954.87
2009-06-09,3255945.0,438.58,435.62,440.5,431.76,GOOG,,,0.5,1627972.5,877.16,871.24,881.0,863.52,1418354760.9
2009-06-10,3358870.0,436.23,432.6,437.89,426.67,GOOG,,,0.5,1679435.0,872.46,865.2,875.78,853.34,1453047162.0
2009-06-11,2866040.0,431.77,429.0,433.73,428.37,GOOG,,,0.5,1433020.0,863.54,858.0,867.46,856.74,1229531160.0
2009-06-12,2918429.0,426.86,424.84,427.7,421.21,GOOG,,,0.5,1459214.5,853.72,849.68,855.4,842.42,1239865376.36
2009-06-15,3737299.0,421.5,416.77,421.5,414.0,GOOG,,,0.5,1868649.5,843.0,833.54,843.0,828.0,1557594104.23
2009-06-16,3050261.0,419.31,416.0,421.09,415.42,GOOG,,,0.5,1525130.5,838.62,832.0,842.18,830.84,1268908576.0
2009-06-17,3490947.0,416.19,415.16,419.72,411.56,GOOG,,,0.5,1745473.5,832.38,830.32,839.44,823.12,1449301556.52
2009-06-18,3087653.0,415.68,414.06,418.69,413.0,GOOG,,,0.5,1543826.5,831.36,828.12,837.38,826.0,1278473601.18
2009-06-19,4261008.0,418.21,420.09,420.46,414.58,GOOG,,,0.5,2130504.0,836.42,840.18,840.92,829.16,1790006850.7199998
2009-06-22,4124360.0,416.95,407.35,417.49,401.8901,GOOG,,,0.5,2062180.0,833.9,814.7,834.98,803.7802,1680058046.0
2009-06-23,2899710.0,406.65,405.68,408.99,402.55,GOOG,,,0.5,1449855.0,813.3,811.36,817.98,805.1,1176354352.8
2009-06-24,2457992.0,408.74,409.29,412.23,406.56,GOOG,,,0.5,1228996.0,817.48,818.58,824.46,813.12,1006031545.6800001
2009-06-25,3045279.0,407.0,415.77,415.9,406.51,GOOG,,,0.5,1522639.5,814.0,831.54,831.8,813.02,1266135649.83
2009-06-26,3257482.0,413.68,425.32,428.23,413.11,GOOG,,,0.5,1628741.0,827.36,850.64,856.46,826.22,1385472244.24
2009-06-29,2169518.0,426.0,424.14,427.8,422.24,GOOG,,,0.5,1084759.0,852.0,848.28,855.6,844.48,920179364.52
2009-06-30,2594683.0,424.0,421.59,427.21,418.22,GOOG,,,0.5,1297341.5,848.0,843.18,854.42,836.44,1093892405.97
2009-07-01,2310768.0,424.2,418.99,426.4,418.15,GOOG,,,0.5,1155384.0,848.4,837.98,852.8,836.3,968188684.32
2009-07-02,2517630.0,415.41,408.49,415.41,406.81,GOOG,,,0.5,1258815.0,830.82,816.98,830.82,813.62,1028426678.7
2009-07-06,2262557.0,406.5,409.61,410.64,401.66,GOOG,,,0.5,1131278.5,813.0,819.22,821.28,803.32,926765972.77
2009-07-07,3260307.0,408.24,396.63,409.19,395.9801,GOOG,,,0.5,1630153.5,816.48,793.26,818.38,791.9602,1293135565.41
2009-07-08,3441854.0,400.0,402.49,406.0,398.06,GOOG,,,0.5,1720927.0,800.0,804.98,812.0,796.12,1385311816.46
2009-07-09,3275816.0,406.12,410.39,414.45,405.8,GOOG,,,0.5,1637908.0,812.24,820.78,828.9,811.6,1344362128.24
2009-07-10,2929559.0,409.575,414.4,417.37,408.7,GOOG,,,0.5,1464779.5,819.15,828.8,834.74,817.4,1214009249.6
2009-07-13,4047557.0,416.174,424.3,424.52,415.18,GOOG,,,0.5,2023778.5,832.348,848.6,849.04,830.36,1717378435.1000001
2009-07-14,2896461.0,423.71,424.69,426.73,420.87,GOOG,,,0.5,1448230.5,847.42,849.38,853.46,841.74,1230098022.09
2009-07-15,3779342.0,429.66,438.17,438.68,428.49,GOOG,,,0.5,1889671.0,859.32,876.34,877.36,856.98,1655994284.14
2009-07-16,6554412.0,436.68,442.6,445.75,434.1,GOOG,,,0.5,3277206.0,873.36,885.2,891.5,868.2,2900982751.2000003
2009-07-17,6854734.0,433.0,430.25,435.48,426.85,GOOG,,,0.5,3427367.0,866.0,860.5,870.96,853.7,2949249303.5
2009-07-20,3154002.0,429.88,430.17,432.8495,426.25,GOOG,,,0.5,1577001.0,859.76,860.34,865.699,852.5,1356757040.3400002
2009-07-21,2969146.0,430.94,427.9,431.9,425.72,GOOG,,,0.5,1484573.0,861.88,855.8,863.8,851.44,1270497573.3999999
2009-07-22,2586960.0,428.0,427.69,430.2,423.5,GOOG,,,0.5,1293480.0,856.0,855.38,860.4,847.0,1106416922.4
2009-07-23,3479378.0,428.68,437.342,441.21,425.5,GOOG,,,0.5,1739689.0,857.36,874.684,882.42,851.0,1521678133.276
2009-07-24,3629454.0,435.81,446.72,450.49,435.0,GOOG,,,0.5,1814727.0,871.62,893.44,900.98,870.0,1621349690.88
2009-07-27,2505329.0,446.04,444.8,446.75,437.61,GOOG,,,0.5,1252664.5,892.08,889.6,893.5,875.22,1114370339.2
2009-07-28,2541052.0,441.0,439.85,442.81,436.1,GOOG,,,0.5,1270526.0,882.0,879.7,885.62,872.2,1117681722.2
2009-07-29,1987216.0,437.23,436.24,437.8,431.885,GOOG,,,0.5,993608.0,874.46,872.48,875.6,863.77,866903107.84
2009-07-30,3200547.0,442.61,445.64,451.47,442.61,GOOG,,,0.5,1600273.5,885.22,891.28,902.94,885.22,1426291765.08
2009-07-31,2861550.0,449.98,443.05,452.7,442.43,GOOG,,,0.5,1430775.0,899.96,886.1,905.4,884.86,1267809727.5
2009-08-03,2591173.0,448.74,452.21,453.9,447.64,GOOG,,,0.5,1295586.5,897.48,904.42,907.8,895.28,1171754342.33
2009-08-04,2390098.0,449.37,453.734,454.0,448.43,GOOG,,,0.5,1195049.0,898.74,907.468,908.0,896.86,1084468725.932
2009-08-05,2342227.0,456.0,451.14,456.91,447.88,GOOG,,,0.5,1171113.5,912.0,902.28,913.82,895.76,1056672288.78
2009-08-06,2111395.0,454.3,450.36,454.88,448.53,GOOG,,,0.5,1055697.5,908.6,900.72,909.76,897.06,950887852.2
2009-08-07,2543392.0,455.67,457.1,459.42,454.99,GOOG,,,0.5,1271696.0,911.34,914.2,918.84,909.98,1162584483.2
2009-08-10,1741979.0,455.14,456.61,458.41,453.79,GOOG,,,0.5,870989.5,910.28,913.22,916.82,907.58,795405031.19
2009-08-11,1714613.0,453.67,453.936,457.23,452.378,GOOG,,,0.5,857306.5,907.34,907.872,914.46,904.756,778324566.768
2009-08-12,2341768.0,455.41,458.58,461.75,454.92,GOOG,,,0.5,1170884.0,910.82,917.16,923.5,909.84,1073887969.44
2009-08-13,1995640.0,462.15,462.28,464.72,458.91,GOOG,,,0.5,997820.0,924.3,924.56,929.44,917.82,922544459.1999999
2009-08-14,1676559.0,462.78,460.0,463.18,456.89,GOOG,,,0.5,838279.5,925.56,920.0,926.36,913.78,771217140.0
2009-08-17,2620304.0,451.5,444.89,451.99,443.1205,GOOG,,,0.5,1310152.0,903.0,889.78,903.98,886.241,1165747046.56
2009-08-18,2357493.0,445.1,445.28,447.7,442.32,GOOG,,,0.5,1178746.5,890.2,890.56,895.4,884.64,1049744483.04
2009-08-19,2260091.0,439.99,443.97,445.0,438.5605,GOOG,,,0.5,1130045.5,879.98,887.94,890.0,877.121,1003412601.2700001
2009-08-20,4002454.0,452.0,460.41,462.18,451.23,GOOG,,,0.5,2001227.0,904.0,920.82,924.36,902.46,1842769846.14
2009-08-21,3562683.0,465.54,465.24,466.09,462.65,GOOG,,,0.5,1781341.5,931.08,930.48,932.18,925.3,1657502638.92
2009-08-24,2459325.0,467.35,468.73,470.09,464.425,GOOG,,,0.5,1229662.5,934.7,937.46,940.18,928.85,1152759407.25
2009-08-25,2343030.0,469.13,471.37,474.35,468.72,GOOG,,,0.5,1171515.0,938.26,942.74,948.7,937.44,1104434051.1
2009-08-26,1988449.0,472.76,468.0,473.0,466.7,GOOG,,,0.5,994224.5,945.52,936.0,946.0,933.4,930594132.0
2009-08-27,2000000.0,468.58,466.06,468.58,460.73,GOOG,,,0.5,1000000.0,937.16,932.12,937.16,921.46,932120000.0
2009-08-28,1771808.0,469.26,464.75,472.37,463.38,GOOG,,,0.5,885904.0,938.52,929.5,944.74,926.76,823447768.0
2009-08-31,1957955.0,459.79,461.67,461.86,458.0,GOOG,,,0.5,978977.5,919.58,923.34,923.72,916.0,903929084.85
2009-09-01,2595091.0,459.68,455.761,466.82,454.42,GOOG,,,0.5,1297545.5,919.36,911.522,933.64,908.84,1182741269.2510002
2009-09-02,1806518.0,455.82,453.01,458.33,452.59,GOOG,,,0.5,903259.0,911.64,906.02,916.66,905.18,818370719.18
2009-09-03,1646354.0,455.82,457.52,458.25,455.0,GOOG,,,0.5,823177.0,911.64,915.04,916.5,910.0,753239882.0799999
2009-09-04,1499873.0,457.57,461.3,462.6,455.78,GOOG,,,0.5,749936.5,915.14,922.6,925.2,911.56,691891414.9
2009-09-08,2656609.0,464.29,458.62,466.99,455.84,GOOG,,,0.5,1328304.5,928.58,917.24,933.98,911.68,1218374019.58
2009-09-09,2195496.0,459.06,463.97,466.27,458.8,GOOG,,,0.5,1097748.0,918.12,927.94,932.54,917.6,1018644279.12
2009-09-10,2535057.0,466.65,470.94,470.94,462.0,GOOG,,,0.5,1267528.5,933.3,941.88,941.88,924.0,1193859743.58
2009-09-11,1902811.0,470.4,472.14,473.3,467.63,GOOG,,,0.5,951405.5,940.8,944.28,946.6,935.26,898393185.54
2009-09-14,1977667.0,470.51,475.12,476.8,470.05,GOOG,,,0.5,988833.5,941.02,950.24,953.6,940.1,939629145.04
2009-09-15,2398607.0,475.08,477.54,478.91,472.71,GOOG,,,0.5,1199303.5,950.16,955.08,957.82,945.42,1145430786.78
2009-09-16,2587367.0,479.8,488.29,489.37,478.48,GOOG,,,0.5,1293683.5,959.6,976.58,978.74,956.96,1263385432.43
2009-09-17,4483447.0,490.57,491.72,497.37,487.15,GOOG,,,0.5,2241723.5,981.14,983.44,994.74,974.3,2204600558.84
2009-09-18,3284248.0,496.77,491.46,496.98,491.23,GOOG,,,0.5,1642124.0,993.54,982.92,993.96,982.46,1614076522.08
2009-09-21,2117567.0,487.74,497.0,498.9,486.22,GOOG,,,0.5,1058783.5,975.48,994.0,997.8,972.44,1052430799.0
2009-09-22,3041830.0,500.92,499.06,501.99,497.81,GOOG,,,0.5,1520915.0,1001.84,998.12,1003.98,995.62,1518055679.8
2009-09-23,2704685.0,500.78,498.46,507.0,497.71,GOOG,,,0.5,1352342.5,1001.56,996.92,1014.0,995.42,1348177285.1
2009-09-24,2528646.0,500.47,496.77,501.41,493.0,GOOG,,,0.5,1264323.0,1000.94,993.54,1002.82,986.0,1256155473.4199998
2009-09-25,2052014.0,494.29,492.48,499.93,492.0,GOOG,,,0.5,1026007.0,988.58,984.96,999.86,984.0,1010575854.72
2009-09-28,1843168.0,494.84,498.53,501.5,493.295,GOOG,,,0.5,921584.0,989.68,997.06,1003.0,986.59,918874543.04
2009-09-29,2099379.0,499.53,498.53,499.75,493.01,GOOG,,,0.5,1049689.5,999.06,997.06,999.5,986.02,1046603412.8699999
2009-09-30,3139301.0,500.0,495.85,500.14,487.24,GOOG,,,0.5,1569650.5,1000.0,991.7,1000.28,974.48,1556622400.8500001
2009-10-01,2816234.0,493.0,487.2,496.47,487.0,GOOG,,,0.5,1408117.0,986.0,974.4,992.94,974.0,1372069204.8
2009-10-02,2600805.0,483.74,484.58,491.74,482.6,GOOG,,,0.5,1300402.5,967.48,969.16,983.48,965.2,1260298086.8999999
2009-10-05,2144652.0,487.65,488.52,492.43,483.34,GOOG,,,0.5,1072326.0,975.3,977.04,984.86,966.68,1047705395.04
2009-10-06,2432977.0,491.7001,498.74,499.37,491.7001,GOOG,,,0.5,1216488.5,983.4002,997.48,998.74,983.4002,1213422948.98
2009-10-07,4877683.0,499.0,517.54,518.99,497.81,GOOG,,,0.5,2438841.5,998.0,1035.08,1037.98,995.62,2524396059.8199997
2009-10-08,4306504.0,519.57,514.18,523.25,513.34,GOOG,,,0.5,2153252.0,1039.14,1028.36,1046.5,1026.68,2214318226.72
2009-10-09,2739892.0,516.65,516.25,521.51,514.5,GOOG,,,0.5,1369946.0,1033.3,1032.5,1043.02,1029.0,1414469245.0
2009-10-12,3324320.0,523.42,524.04,525.76,519.3201,GOOG,,,0.5,1662160.0,1046.84,1048.08,1051.52,1038.6402,1742076652.8
2009-10-13,3042042.0,524.39,526.11,527.46,521.38,GOOG,,,0.5,1521021.0,1048.78,1052.22,1054.92,1042.76,1600448716.6200001
2009-10-14,3264955.0,532.46,535.32,535.58,530.0,GOOG,,,0.5,1632477.5,1064.92,1070.64,1071.16,1060.0,1747795710.6000001
2009-10-15,6100353.0,533.75,529.91,536.9,527.27,GOOG,,,0.5,3050176.5,1067.5,1059.82,1073.8,1054.54,3232638058.23
2009-10-16,8845714.0,547.33,549.85,554.75,544.53,GOOG,,,0.5,4422857.0,1094.66,1099.7,1109.5,1089.06,4863815842.900001
2009-10-19,3220167.0,552.69,552.09,553.6,548.73,GOOG,,,0.5,1610083.5,1105.38,1104.18,1107.2,1097.46,1777821999.0300002
2009-10-20,4034439.0,551.64,551.72,552.95,540.7,GOOG,,,0.5,2017219.5,1103.28,1103.44,1105.9,1081.4,2225880685.08
2009-10-21,3672882.0,549.91,551.1,559.35,549.0,GOOG,,,0.5,1836441.0,1099.82,1102.2,1118.7,1098.0,2024125270.2
2009-10-22,2337087.0,550.0,554.09,555.0,548.0,GOOG,,,0.5,1168543.5,1100.0,1108.18,1110.0,1096.0,1294956535.8300002
2009-10-23,2393191.0,555.25,553.69,557.89,551.2,GOOG,,,0.5,1196595.5,1110.5,1107.38,1115.78,1102.4,1325085924.7900002
2009-10-26,2973706.0,555.75,554.21,561.64,550.89,GOOG,,,0.5,1486853.0,1111.5,1108.42,1123.28,1101.78,1648057602.26
2009-10-27,3218033.0,550.97,548.29,554.56,544.16,GOOG,,,0.5,1609016.5,1101.94,1096.58,1109.12,1088.32,1764415313.57
2009-10-28,2568660.0,547.87,540.3,550.0,538.25,GOOG,,,0.5,1284330.0,1095.74,1080.6,1100.0,1076.5,1387846998.0
2009-10-29,2518762.0,543.01,551.05,551.83,541.0,GOOG,,,0.5,1259381.0,1086.02,1102.1,1103.66,1082.0,1387963800.1
2009-10-30,3469738.0,550.0,536.12,550.17,534.24,GOOG,,,0.5,1734869.0,1100.0,1072.24,1100.34,1068.48,1860195936.56
2009-11-02,3202875.0,537.08,533.99,539.46,528.241,GOOG,,,0.5,1601437.5,1074.16,1067.98,1078.92,1056.482,1710303221.25
2009-11-03,2382892.0,530.01,537.29,537.5,528.3001,GOOG,,,0.5,1191446.0,1060.02,1074.58,1075.0,1056.6002,1280304042.6799998
2009-11-04,2333629.0,540.8,540.33,545.5,536.42,GOOG,,,0.5,1166814.5,1081.6,1080.66,1091.0,1072.84,1260929757.5700002
2009-11-05,1848039.0,543.49,548.65,549.77,542.664,GOOG,,,0.5,924019.5,1086.98,1097.3,1099.54,1085.328,1013926597.3499999
2009-11-06,1826705.0,547.72,551.1,551.78,545.5,GOOG,,,0.5,913352.5,1095.44,1102.2,1103.56,1091.0,1006697125.5
2009-11-09,2651426.0,555.45,562.51,562.58,554.23,GOOG,,,0.5,1325713.0,1110.9,1125.02,1125.16,1108.46,1491453639.26
2009-11-10,2231476.0,562.73,566.76,568.78,562.0,GOOG,,,0.5,1115738.0,1125.46,1133.52,1137.56,1124.0,1264711337.76
2009-11-11,2321856.0,570.48,570.56,573.5,565.86,GOOG,,,0.5,1160928.0,1140.96,1141.12,1147.0,1131.72,1324758159.36
2009-11-12,1886395.0,569.56,567.85,572.9,565.5,GOOG,,,0.5,943197.5,1139.12,1135.7,1145.8,1131.0,1071189400.75
2009-11-13,1668092.0,569.29,572.05,572.51,566.61,GOOG,,,0.5,834046.0,1138.58,1144.1,1145.02,1133.22,954232028.5999999
2009-11-16,2199136.0,575.0,576.28,576.99,572.78,GOOG,,,0.5,1099568.0,1150.0,1152.56,1153.98,1145.56,1267318094.08
2009-11-17,1920765.0,574.87,577.49,577.5,573.72,GOOG,,,0.5,960382.5,1149.74,1154.98,1155.0,1147.44,1109222579.85
2009-11-18,1550127.0,576.65,576.65,578.78,572.07,GOOG,,,0.5,775063.5,1153.3,1153.3,1157.56,1144.14,893880734.55
2009-11-19,2168302.0,573.77,572.99,574.0,570.0,GOOG,,,0.5,1084151.0,1147.54,1145.98,1148.0,1140.0,1242415362.98
2009-11-20,2006202.0,569.5,569.964,571.6,569.4,GOOG,,,0.5,1003101.0,1139.0,1139.928,1143.2,1138.8,1143462916.7280002
2009-11-23,2548562.0,576.49,582.35,586.6,575.86,GOOG,,,0.5,1274281.0,1152.98,1164.7,1173.2,1151.72,1484155080.7
2009-11-24,1608648.0,582.5,583.09,584.29,576.54,GOOG,,,0.5,804324.0,1165.0,1166.18,1168.58,1153.08,937986562.32
2009-11-25,1461405.0,586.4054,585.74,587.0599,582.69,GOOG,,,0.5,730702.5,1172.8108,1171.48,1174.1198,1165.38,856003364.7
2009-11-27,1384523.0,572.0,579.76,582.46,570.97,GOOG,,,0.5,692261.5,1144.0,1159.52,1164.92,1141.94,802691054.48
2009-11-30,1725131.0,580.63,583.0,583.67,577.11,GOOG,,,0.5,862565.5,1161.26,1166.0,1167.34,1154.22,1005751373.0
2009-12-01,2321273.0,588.13,589.87,591.22,587.0,GOOG,,,0.5,1160636.5,1176.26,1179.74,1182.44,1174.0,1369249304.51
2009-12-02,1665025.0,590.98,587.51,593.01,586.22,GOOG,,,0.5,832512.5,1181.96,1175.02,1186.02,1172.44,978218837.75
2009-12-03,1429399.0,589.04,585.74,591.45,585.0,GOOG,,,0.5,714699.5,1178.08,1171.48,1182.9,1170.0,837256170.26
2009-12-04,2514042.0,593.02,585.01,594.832,579.18,GOOG,,,0.5,1257021.0,1186.04,1170.02,1189.664,1158.36,1470739710.42
2009-12-07,1636587.0,584.23,586.25,588.69,581.0,GOOG,,,0.5,818293.5,1168.46,1172.5,1177.38,1162.0,959449128.75
2009-12-08,1525524.0,583.5,587.05,590.66,582.0,GOOG,,,0.5,762762.0,1167.0,1174.1,1181.32,1164.0,895558864.1999999
2009-12-09,1781288.0,587.5,589.02,589.33,583.58,GOOG,,,0.5,890644.0,1175.0,1178.04,1178.66,1167.16,1049214257.76
2009-12-10,1669525.0,590.44,591.5,594.71,590.41,GOOG,,,0.5,834762.5,1180.88,1183.0,1189.42,1180.82,987524037.5
2009-12-11,1723378.0,594.68,590.51,594.75,587.73,GOOG,,,0.5,861689.0,1189.36,1181.02,1189.5,1175.46,1017671942.78
2009-12-14,1913572.0,595.24,595.73,597.31,592.6101,GOOG,,,0.5,956786.0,1190.48,1191.46,1194.62,1185.2202,1139972247.56
2009-12-15,2280340.0,593.3,593.14,596.38,590.99,GOOG,,,0.5,1140170.0,1186.6,1186.28,1192.76,1181.98,1352560867.6
2009-12-16,2809751.0,598.91,597.76,600.37,596.64,GOOG,,,0.5,1404875.5,1197.82,1195.52,1200.74,1193.28,1679556757.76
2009-12-17,2639970.0,596.44,593.94,597.64,593.76,GOOG,,,0.5,1319985.0,1192.88,1187.88,1195.28,1187.52,1567983781.8000002
2009-12-18,3532540.0,596.03,596.42,598.93,595.0,GOOG,,,0.5,1766270.0,1192.06,1192.84,1197.86,1190.0,2106877506.8
2009-12-21,2571981.0,597.95,598.68,599.84,595.67,GOOG,,,0.5,1285990.5,1195.9,1197.36,1199.68,1191.34,1539793585.08
2009-12-22,1884290.0,601.34,601.12,601.5,598.85,GOOG,,,0.5,942145.0,1202.68,1202.24,1203.0,1197.7,1132684404.8
2009-12-23,2075311.0,603.5,611.68,612.8698,602.85,GOOG,,,0.5,1037655.5,1207.0,1223.36,1225.7396,1205.7,1269426232.4799998
2009-12-24,858620.0,612.93,618.48,619.52,612.2705,GOOG,,,0.5,429310.0,1225.86,1236.96,1239.04,1224.541,531039297.6
2009-12-28,1698015.0,621.66,622.87,625.99,618.48,GOOG,,,0.5,849007.5,1243.32,1245.74,1251.98,1236.96,1057642603.05
2009-12-29,1427712.0,624.74,619.4,624.8425,618.29,GOOG,,,0.5,713856.0,1249.48,1238.8,1249.685,1236.58,884324812.8
2009-12-30,1466379.0,618.5,622.73,622.73,618.01,GOOG,,,0.5,733189.5,1237.0,1245.46,1245.46,1236.02,913158194.6700001
2009-12-31,1220214.0,624.75,619.98,625.4,619.98,GOOG,,,0.5,610107.0,1249.5,1239.96,1250.8,1239.96,756508275.72
2010-01-04,1957963.0,626.95,626.75,629.51,624.24,GOOG,,,0.5,978981.5,1253.9,1253.5,1259.02,1248.48,1227153310.25
2010-01-05,3007757.0,627.18,623.99,627.84,621.54,GOOG,,,0.5,1503878.5,1254.36,1247.98,1255.68,1243.08,1876810290.43
2010-01-06,3980628.0,625.86,608.26,625.86,606.36,GOOG,,,0.5,1990314.0,1251.72,1216.52,1251.72,1212.72,2421256787.2799997
2010-01-07,6418020.0,609.4,594.1,610.0,592.65,GOOG,,,0.5,3209010.0,1218.8,1188.2,1220.0,1185.3,3812945682.0
2010-01-08,4723835.0,592.0,602.02,603.25,589.11,GOOG,,,0.5,2361917.5,1184.0,1204.04,1206.5,1178.22,2843843146.7
2010-01-11,7216804.0,604.46,601.11,604.46,594.04,GOOG,,,0.5,3608402.0,1208.92,1202.22,1208.92,1188.08,4338093052.440001
2010-01-12,4853249.0,598.08,590.48,598.16,588.0,GOOG,,,0.5,2426624.5,1196.16,1180.96,1196.32,1176.0,2865746469.52
2010-01-13,6499074.0,576.49,587.09,588.38,573.9,GOOG,,,0.5,3249537.0,1152.98,1174.18,1176.76,1147.8,3815541354.6600003
2010-01-14,4241570.0,583.9,589.85,594.2,582.81,GOOG,,,0.5,2120785.0,1167.8,1179.7,1188.4,1165.62,2501890064.5
2010-01-15,5437243.0,591.59,580.0,593.56,578.04,GOOG,,,0.5,2718621.5,1183.18,1160.0,1187.12,1156.08,3153600940.0
2010-01-19,4317143.0,581.49,587.62,590.42,576.29,GOOG,,,0.5,2158571.5,1162.98,1175.24,1180.84,1152.58,2536839569.66
2010-01-20,3253498.0,585.98,580.41,585.98,575.29,GOOG,,,0.5,1626749.0,1171.96,1160.82,1171.96,1150.58,1888362774.1799998
2010-01-21,6307634.0,583.44,582.98,586.8185,572.251,GOOG,,,0.5,3153817.0,1166.88,1165.96,1173.637,1144.502,3677224469.32
2010-01-22,6806285.0,564.5,550.01,570.6,534.86,GOOG,,,0.5,3403142.5,1129.0,1100.02,1141.2,1069.72,3743524812.85
2010-01-25,4421012.0,546.59,540.0,549.8775,535.51,GOOG,,,0.5,2210506.0,1093.18,1080.0,1099.755,1071.02,2387346480.0
2010-01-26,4356667.0,537.97,542.42,549.6,536.29,GOOG,,,0.5,2178333.5,1075.94,1084.84,1099.2,1072.58,2363143314.14
2010-01-27,3964367.0,541.27,542.1,547.65,535.31,GOOG,,,0.5,1982183.5,1082.54,1084.2,1095.3,1070.62,2149083350.7000003
2010-01-28,3230548.0,544.49,534.29,546.9999,530.6,GOOG,,,0.5,1615274.0,1088.98,1068.58,1093.9998,1061.2,1726049490.9199998
2010-01-29,4140758.0,538.49,529.944,540.99,525.61,GOOG,,,0.5,2070379.0,1076.98,1059.888,1081.98,1051.22,2194369857.552
2010-02-01,2253021.0,534.602,533.02,535.81,530.3,GOOG,,,0.5,1126510.5,1069.204,1066.04,1071.62,1060.6,1200905253.42
2010-02-02,4096005.0,534.9554,531.12,534.96,527.61,GOOG,,,0.5,2048002.5,1069.9108,1062.24,1069.92,1055.22,2175470175.6
2010-02-03,2999890.0,528.67,540.82,542.1,528.23,GOOG,,,0.5,1499945.0,1057.34,1081.64,1084.2,1056.46,1622400509.8000002
2010-02-04,3382732.0,537.0,526.778,538.0,525.56,GOOG,,,0.5,1691366.0,1074.0,1053.556,1076.0,1051.12,1781948797.496
2010-02-05,3156948.0,528.4,531.29,533.4985,522.46,GOOG,,,0.5,1578474.0,1056.8,1062.58,1066.997,1044.92,1677254902.9199998
2010-02-08,2694799.0,532.5,533.47,542.0,531.5301,GOOG,,,0.5,1347399.5,1065.0,1066.94,1084.0,1063.0602,1437594422.53
2010-02-09,2827785.0,539.54,536.44,541.53,535.07,GOOG,,,0.5,1413892.5,1079.08,1072.88,1083.06,1070.14,1516936985.4
2010-02-10,2674494.0,534.07,534.445,537.79,527.69,GOOG,,,0.5,1337247.0,1068.14,1068.89,1075.58,1055.38,1429369945.8300002
2010-02-11,2405990.0,532.25,536.4,540.49,529.5,GOOG,,,0.5,1202995.0,1064.5,1072.8,1080.98,1059.0,1290573036.0
2010-02-12,2279471.0,532.97,533.12,537.15,530.5,GOOG,,,0.5,1139735.5,1065.94,1066.24,1074.3,1061.0,1215231579.52
2010-02-16,3654093.0,537.14,541.3,544.13,534.3,GOOG,,,0.5,1827046.5,1074.28,1082.6,1088.26,1068.6,1977960540.8999999
2010-02-17,2030580.0,542.0,538.207,543.4,537.61,GOOG,,,0.5,1015290.0,1084.0,1076.414,1086.8,1075.22,1092872370.06
2010-02-18,2339250.0,537.54,543.22,545.01,536.14,GOOG,,,0.5,1169625.0,1075.08,1086.44,1090.02,1072.28,1270727385.0
2010-02-19,2554384.0,541.0,540.763,544.03,539.7,GOOG,,,0.5,1277192.0,1082.0,1081.526,1088.06,1079.4,1381316354.992
2010-02-22,2144541.0,547.35,542.8,547.5,541.0,GOOG,,,0.5,1072270.5,1094.7,1085.6,1095.0,1082.0,1164056854.8
2010-02-23,2873990.0,543.0,535.07,543.63,532.29,GOOG,,,0.5,1436995.0,1086.0,1070.14,1087.26,1064.58,1537785829.3000002
2010-02-24,2325701.0,534.39,531.47,538.44,530.51,GOOG,,,0.5,1162850.5,1068.78,1062.94,1076.88,1061.02,1236040310.47
